Start=380
End=800
nm   Dark     Ref01    Ref02    Ref03    Ref04    Ref05    Ref06    Ref07    Ref08    Ref09    Ref10    Ref11    Ref12    Ref13    Ref14    Ref15    Ref16    Ref17    Ref18    Ref19    Ref20    Ref21    Ref22    Ref23    Ref24    Ref25
 632 4818.775678 44244.581722 44244.601413 44248.640796 44258.404500 44238.404500 44240.516661 44253.325735 44252.113387 44245.798326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 633 4818.500000 44438.461238 44439.195646 44438.789196 44449.523604 44431.726830 44435.262044 44448.562851 44440.320379 44436.523604 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 634 4820.142776 44657.968555 44659.516147 44655.325779 44663.587818 44650.420963 44650.998512 44667.647167 44656.325779 44655.516147 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 635 4821.770590 44888.463585 44891.004766 44884.824372 44890.102798 44880.463585 44875.417484 44897.283191 44886.185160 44887.906734 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 636 4821.902009 45111.758892 45114.997899 45108.932887 45113.280878 45103.758892 45093.932887 45119.214920 45111.280878 45113.410901 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 637 4820.275564 45306.932270 45308.951444 45304.919488 45310.893924 45298.932270 45289.919488 45309.508963 45308.893924 45306.957835 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 638 4817.648518 45465.288443 45467.288443 45466.490266 45470.889355 45458.889355 45451.490266 45464.986847 45468.889355 45463.687531 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 639 4816.539717 45599.125217 45602.045783 45602.966350 45606.966350 45594.966350 45587.506067 45602.114339 45604.966350 45598.352639 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 640 4816.463492 45709.811185 45710.535784 45709.687368 45714.968323 45703.822292 45696.819515 45713.816739 45713.822292 45706.395307 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 641 4817.050348 45797.462544 45793.141013 45787.579204 45794.338926 45784.819482 45779.540317 45796.819482 45795.300039 45787.059761 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 642 4818.120585 45860.822169 45852.536541 45842.143728 45848.009745 45839.929355 45836.982948 45852.143728 45852.197321 45843.090135 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 643 4819.950594 45888.475647 45883.443370 45874.677232 45878.509905 45869.209508 45867.076439 45884.677232 45885.544162 45874.810301 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 644 4820.079927 45896.401463 45895.643072 45890.884680 45893.364242 45881.143072 45880.843803 45900.884680 45900.524095 45892.245265 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 645 4819.136060 45883.683285 45885.917485 45885.139044 45885.904844 45870.923805 45873.645364 45891.313025 45891.670645 45887.139044 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 646 4818.173226 45847.810506 45851.464053 45854.345976 45852.464053 45837.192429 45842.345976 45854.830185 45858.038882 45855.731788 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 647 4818.512282 45790.357053 45794.115979 45800.357053 45794.995443 45783.278932 45788.146114 45796.826919 45803.236516 45799.995443 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 648 4821.969540 45725.279247 45727.411228 45735.279247 45727.477218 45721.048279 45721.644730 45731.545744 45737.345237 45732.477218 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 649 4825.426932 45643.006130 45642.763590 45648.894807 45644.258616 45639.753643 45635.705441 45645.331685 45651.268563 45645.147293 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 650 4824.957113 45536.769859 45535.769859 45539.306184 45536.367234 45533.769859 45527.849071 45536.086709 45542.086709 45536.428284 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 651 4822.064206 45410.127157 45410.438330 45411.876399 45407.877916 45406.939847 45401.907364 45409.438330 45413.190605 45408.752537 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 652 4818.826489 45267.266250 45270.801500 45270.642705 45264.707386 45264.236818 45261.236818 45270.177955 45269.048591 45265.642705 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 653 4817.000000 45110.587470 45118.580922 45115.579051 45112.085599 45109.580922 45106.574842 45119.586535 45113.582793 45110.584664 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 654 4817.000000 44931.170547 44936.316111 44932.500558 44931.854994 44927.316111 44921.665564 44939.762771 44932.131665 44929.947218 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 655 4818.415869 44734.125085 44731.388419 44730.534795 44730.534795 44723.332332 44717.554288 44737.276245 44730.534795 44726.017694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 656 4820.246838 44519.721216 44512.942735 44513.721216 44514.607294 44504.999696 44500.053495 44519.721216 44515.050333 44507.721216 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 657 4821.628423 44284.579871 44281.033598 44280.506215 44281.992523 44271.506215 44267.448849 44286.891483 44284.148329 44276.432558 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 658 4821.840932 44024.609510 44030.139738 44026.639738 44026.215555 44017.356950 44014.104389 44033.962995 44032.033692 44028.457875 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 659 4820.009663 43743.814973 43755.449431 43751.949431 43746.641865 43739.411053 43739.007133 43757.237945 43756.122539 43757.430105 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 660 4818.178287 43468.592376 43479.346028 43475.322124 43473.338723 43463.195298 43465.989453 43479.099681 43480.893837 43482.893837 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 661 4816.859334 43198.633053 43206.326657 43200.410926 43204.389319 43190.582923 43195.864254 43203.789059 43208.326657 43207.251461 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 662 4816.168356 42927.627233 42933.617098 42924.729147 42932.320927 42918.280386 42922.657638 42929.617098 42934.147503 42929.331062 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 663 4816.140673 42651.382304 42657.889950 42646.526800 42652.819614 42643.944995 42642.889950 42654.733986 42655.319614 42649.311968 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 664 4816.954822 42375.792701 42379.450824 42370.326585 42373.973413 42371.611990 42364.450824 42381.179757 42376.473413 42373.315290 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 665 4817.769027 42114.026967 42112.528294 42106.604400 42110.488914 42104.259267 42102.142453 42115.297320 42109.912807 42108.835374 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 666 4818.000000 41858.014271 41856.764134 41848.264408 41856.347422 41842.139614 41846.014271 41856.847696 41852.368449 41853.180846 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 667 4817.801197 41605.537174 41607.127600 41595.729994 41608.718027 41588.724010 41594.729994 41606.718027 41601.477002 41604.817428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 668 4817.817978 41359.372259 41362.524318 41352.432184 41366.948289 41346.190237 41350.584244 41366.220199 41357.395292 41363.675255 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 669 4819.019819 41127.208848 41127.063512 41124.208848 41132.838902 41115.023875 41119.103149 41137.076725 41123.267269 41131.517269 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 670 4819.630695 40917.881778 40913.256680 40914.881778 40912.108801 40899.995290 40906.518070 40923.677143 40908.035058 40916.285058 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 671 4818.602887 40715.420901 40711.887381 40712.093154 40704.471181 40698.059634 40704.404141 40720.748648 40705.404141 40712.179281 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 672 4819.292845 40521.195852 40522.456855 40518.401040 40512.691918 40508.221792 40512.811416 40527.871166 40515.221792 40519.341291 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 673 4822.031711 40340.038178 40345.823003 40337.895766 40337.889539 40331.180591 40333.895766 40347.326117 40338.180591 40340.180591 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 674 4824.976120 40176.772484 40183.172892 40174.272484 40179.496568 40168.372077 40170.272484 40182.471670 40175.172892 40177.322281 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 675 4822.735314 40031.731238 40037.316806 40029.231238 40036.288708 40024.145669 40025.231238 40039.060100 40029.316806 40032.688453 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 676 4818.853292 39897.434979 39905.305339 39900.222706 39903.278991 39892.305339 39891.846656 39906.575997 39900.222706 39900.440668 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 677 4816.547430 39775.275372 39785.250105 39781.794430 39782.614023 39772.250105 39769.072803 39784.617128 39783.971732 39779.705779 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 678 4815.660154 39669.479406 39679.491099 39674.873869 39676.830945 39667.030176 39661.670791 39677.760637 39680.311407 39672.233254 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 679 4815.718150 39579.405332 39586.564582 39579.849922 39584.326362 39575.500882 39570.722522 39585.619992 39586.977322 39577.064582 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 680 4816.737167 39496.049724 39498.113888 39495.067690 39497.098488 39489.088222 39490.016359 39498.595922 39498.119021 39488.613888 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 681 4818.158798 39411.277159 39410.459563 39412.088470 39411.472131 39405.887213 39407.692241 39412.770874 39412.472131 39404.984700 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 682 4818.655101 39322.135347 39319.704744 39322.299643 39320.894543 39317.755749 39316.653738 39322.609844 39324.376152 39317.376152 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 683 4819.076895 39225.517473 39223.389194 39224.908508 39223.953333 39221.517473 39218.517473 39225.953333 39230.260914 39222.825054 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 684 4819.562851 39122.631898 39122.323256 39122.259002 39122.323256 39119.071853 39116.574658 39125.077464 39129.820450 39122.323256 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 685 4819.666211 39018.155954 39019.822165 39018.889197 39019.889197 39015.688102 39014.889197 39024.956228 39025.554039 39019.956228 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 686 4818.646565 38919.658188 38920.304753 38920.187501 38921.187501 38914.539257 38916.187501 38927.070249 38922.773762 38922.070249 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 687 4817.801446 38825.690226 38827.761973 38824.967757 38826.666311 38819.666311 38822.364865 38830.570650 38826.269203 38831.159080 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 688 4816.728324 38725.271694 38729.693659 38725.693659 38725.635856 38720.693659 38722.150307 38728.635856 38725.150307 38732.150307 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 689 4815.669560 38615.416600 38621.086160 38619.068801 38616.407921 38612.747040 38611.094839 38619.407921 38616.738361 38620.268738 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 690 4814.890107 38497.021386 38501.874862 38503.435290 38500.460958 38494.655076 38489.728338 38503.167910 38501.680744 38497.155076 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 691 4814.277972 38374.594429 38378.631726 38377.743614 38380.482541 38370.187670 38365.669022 38381.557133 38382.926596 38372.687670 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 692 4813.471019 38232.678317 38234.925610 38231.393921 38237.120355 38226.230865 38226.015260 38238.120355 38239.230865 38231.846789 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 693 4814.143036 38068.974935 38069.980738 38065.879577 38071.188862 38061.677256 38065.356365 38073.974935 38074.081899 38069.070292 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 694 4815.985504 37884.336009 37884.527133 37880.012339 37884.924174 37875.806422 37881.512339 37888.100505 37889.041926 37884.218257 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 695 4817.921311 37674.389351 37674.424869 37669.346179 37675.074594 37664.617765 37669.475693 37676.389351 37679.503558 37673.275144 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 696 4818.443627 37429.945059 37431.125451 37426.512706 37432.922510 37421.001431 37421.877412 37432.215648 37435.422510 37428.602902 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
 697 4817.422640 37139.167974 37143.615525 37136.960806 37141.737030 37131.245334 37129.875143 37146.339300 37144.237030 37140.684581 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
